Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::type_info::operator==(std::type_info const&) const [187]
                0.00    0.00       1/3           std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [36]
-----------------------------------------------
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<>(std::allocator<gr::Context>) [246]
[244]    0.0    0.00    0.00       1         std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<gr::Context>) [244]
                0.00    0.00       1/1           std::_Sp_ebo_helper<0, std::allocator<gr::Context>, true>::_Sp_ebo_helper(std::allocator<gr::Context> const&) [222]
-----------------------------------------------
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace() [247]
[245]    0.0    0.00    0.00       1         std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl() [245]
                0.00    0.00       1/1           std::_Sp_ebo_helper<0, std::allocator<gr::Context>, true>::~_Sp_ebo_helper() [223]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<gr::Context, std::allocator<gr::Context>>(std::_Sp_make_shared_tag, gr::Context*, std::allocator<gr::Context> const&) [224]
[246]    0.0    0.00    0.00       1         std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<>(std::allocator<gr::Context>) [246]
                0.00    0.00       1/1           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base() [229]
                0.00    0.00       1/3           std::allocator<gr::Context>::allocator(std::allocator<gr::Context> const&) [33]
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<gr::Context>) [244]
                0.00    0.00       1/3           std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [36]
                0.00    0.00       1/4           std::allocator<gr::Context>::~allocator() [16]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<gr::Context> >::construct<gr::Context>(std::allocator<gr::Context>&, gr::Context*) [232]
-----------------------------------------------
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [241]
[247]    0.0    0.00    0.00       1         std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace() [247]
                0.00    0.00       1/1           std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl() [245]
                0.00    0.00       1/1           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::~_Sp_counted_base() [230]
-----------------------------------------------
                0.00    0.00       1/1           gr::ObjReader::ObjReader() [151]
[248]    0.0    0.00    0.00       1         std::vector<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::vector() [248]
                0.00    0.00       1/1           std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_Vector_base() [204]
-----------------------------------------------
                0.00    0.00       1/1           gr::ObjReader::~ObjReader() [152]
[249]    0.0    0.00    0.00       1         std::vector<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::~vector() [249]
                0.00    0.00       1/1           std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_M_get_Tp_allocator() [203]
                0.00    0.00       1/1           void std::_Destroy<gm::vector<float, 2>*, gm::vector<float, 2> >(gm::vector<float, 2>*, gm::vector<float, 2>*, std::allocator<gm::vector<float, 2> >&) [273]
                0.00    0.00       1/1           std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::~_Vector_base() [205]
-----------------------------------------------
                0.00    0.00       1/1           gr::ObjReader::ObjReader() [151]
[250]    0.0    0.00    0.00       1         std::vector<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::vector() [250]
                0.00    0.00       1/1           std::_Vector_base<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::_Vector_base() [210]
-----------------------------------------------
                0.00    0.00       1/1           gr::ObjReader::~ObjReader() [152]
[251]    0.0    0.00    0.00       1         std::vector<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::~vector() [251]
                0.00    0.00       1/1           std::_Vector_base<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::_M_get_Tp_allocator() [209]
                0.00    0.00       1/1           void std::_Destroy<gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3> >(gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3>*, std::allocator<gm::vector<unsigned int, 3> >&) [275]
                0.00    0.00       1/1           std::_Vector_base<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::~_Vector_base() [211]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::push_back(gr::Buffer*&&) [256]
[252]    0.0    0.00    0.00       1         gr::Buffer*& std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::emplace_back<gr::Buffer*>(gr::Buffer*&&) [252]
                0.00    0.00       1/4           gr::Buffer*&& std::forward<gr::Buffer*>(std::remove_reference<gr::Buffer*>::type&) [26]
                0.00    0.00       1/2           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::end() [100]
                0.00    0.00       1/1           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::back() [254]
                0.00    0.00       1/1           void std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_realloc_insert<gr::Buffer*>(__gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >, gr::Buffer*&&) [253]
-----------------------------------------------
                0.00    0.00       1/1           gr::Buffer*& std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::emplace_back<gr::Buffer*>(gr::Buffer*&&) [252]
[253]    0.0    0.00    0.00       1         void std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_realloc_insert<gr::Buffer*>(__gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >, gr::Buffer*&&) [253]
                0.00    0.00       3/4           std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_get_Tp_allocator() [19]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >::base() const [14]
                0.00    0.00       2/2           gr::Buffer** std::__uninitialized_move_if_noexcept_a<gr::Buffer**, gr::Buffer**, std::allocator<gr::Buffer*> >(gr::Buffer**, gr::Buffer**, gr::Buffer**, std::allocator<gr::Buffer*>&) [124]
                0.00    0.00       1/1           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_check_len(unsigned long, char const*) const [184]
                0.00    0.00       1/1           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::begin() [255]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >::difference_type __gnu_cxx::operator-<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >(__gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > > const&, __gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > > const&) [172]
                0.00    0.00       1/1           std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_allocate(unsigned long) [212]
                0.00    0.00       1/4           gr::Buffer*&& std::forward<gr::Buffer*>(std::remove_reference<gr::Buffer*>::type&) [26]
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<gr::Buffer*> >::construct<gr::Buffer*, gr::Buffer*>(std::allocator<gr::Buffer*>&, gr::Buffer**, gr::Buffer*&&) [235]
                0.00    0.00       1/2           void std::_Destroy<gr::Buffer**, gr::Buffer*>(gr::Buffer**, gr::Buffer**, std::allocator<gr::Buffer*>&) [130]
                0.00    0.00       1/2           std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_deallocate(gr::Buffer**, unsigned long) [83]
-----------------------------------------------
                0.00    0.00       1/1           gr::Buffer*& std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::emplace_back<gr::Buffer*>(gr::Buffer*&&) [252]
[254]    0.0    0.00    0.00       1         std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::back() [254]
                0.00    0.00       1/2           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::end() [100]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >::operator-(long) const [177]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >::operator*() const [176]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_realloc_insert<gr::Buffer*>(__gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >, gr::Buffer*&&) [253]
[255]    0.0    0.00    0.00       1         std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::begin() [255]
                0.00    0.00       1/4           __gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >::__normal_iterator(gr::Buffer** const&) [13]
-----------------------------------------------
                0.00    0.00       1/1           gr::Context::generateBuffer(int, int, int, unsigned char*) [146]
[256]    0.0    0.00    0.00       1         std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::push_back(gr::Buffer*&&) [256]
                0.00    0.00       1/1           std::remove_reference<gr::Buffer*&>::type&& std::move<gr::Buffer*&>(gr::Buffer*&) [269]
                0.00    0.00       1/1           gr::Buffer*& std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::emplace_back<gr::Buffer*>(gr::Buffer*&&) [252]
-----------------------------------------------
                0.00    0.00       1/1           gr::Context::Context() [148]
[257]    0.0    0.00    0.00       1         std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::vector() [257]
                0.00    0.00       1/1           std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::_Vector_base() [215]
-----------------------------------------------
                0.00    0.00       1/1           gr::Context::~Context() [149]
[258]    0.0    0.00    0.00       1         std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::~vector() [258]
                0.00    0.00       1/4           std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_get_Tp_allocator() [19]
                0.00    0.00       1/2           void std::_Destroy<gr::Buffer**, gr::Buffer*>(gr::Buffer**, gr::Buffer**, std::allocator<gr::Buffer*>&) [130]
                0.00    0.00       1/1           std::_Vector_base<gr::Buffer*, std::allocator<gr::Buffer*> >::~_Vector_base() [216]
-----------------------------------------------
                0.00    0.00       1/1           gr::Context::getBufferByIndex(int) [147]
[259]    0.0    0.00    0.00       1         std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::operator[](unsigned long) [259]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [101]
[260]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [260]
                0.00    0.00       1/7           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [8]
                0.00    0.00       1/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [110]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long) [238]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [105]
[261]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [261]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [105]
[262]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [262]
-----------------------------------------------
                0.00    0.00       1/1           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [105]
[263]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [263]
                0.00    0.00       1/1           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [186]
                0.00    0.00       1/2           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [110]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [239]
-----------------------------------------------
                0.00    0.00       1/1           gr::Window::Window(int, int, int, char const*) [144]
[264]    0.0    0.00    0.00       1         std::shared_ptr<gr::Context> std::make_shared<gr::Context>() [264]
                0.00    0.00       1/1           std::allocator<gr::Context>::allocator() [192]
                0.00    0.00       1/1           std::shared_ptr<gr::Context> std::allocate_shared<gr::Context, std::allocator<gr::Context>>(std::allocator<gr::Context> const&) [265]
                0.00    0.00       1/4           std::allocator<gr::Context>::~allocator() [16]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<gr::Context> std::make_shared<gr::Context>() [264]
[265]    0.0    0.00    0.00       1         std::shared_ptr<gr::Context> std::allocate_shared<gr::Context, std::allocator<gr::Context>>(std::allocator<gr::Context> const&) [265]
                0.00    0.00       1/1           std::shared_ptr<gr::Context>::shared_ptr<std::allocator<gr::Context>>(std::_Sp_make_shared_tag, std::allocator<gr::Context> const&) [196]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<gr::Context, std::allocator<gr::Context>>(std::_Sp_make_shared_tag, gr::Context*, std::allocator<gr::Context> const&) [224]
[266]    0.0    0.00    0.00       1         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> >&) [266]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> >&, unsigned long) [237]
                0.00    0.00       1/2           std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>*) [89]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_check_len(unsigned long, char const*) const [184]
[267]    0.0    0.00    0.00       1         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [267]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<gr::Context, std::allocator<gr::Context>>(std::_Sp_make_shared_tag, gr::Context*, std::allocator<gr::Context> const&) [224]
[268]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<gr::Context> const&>::type&& std::move<std::allocator<gr::Context> const&>(std::allocator<gr::Context> const&) [268]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::push_back(gr::Buffer*&&) [256]
[269]    0.0    0.00    0.00       1         std::remove_reference<gr::Buffer*&>::type&& std::move<gr::Buffer*&>(gr::Buffer*&) [269]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<gr::Context>::operator=(std::shared_ptr<gr::Context>&&) [197]
[270]    0.0    0.00    0.00       1         std::remove_reference<std::shared_ptr<gr::Context>&>::type&& std::move<std::shared_ptr<gr::Context>&>(std::shared_ptr<gr::Context>&) [270]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>&&) [221]
[271]    0.0    0.00    0.00       1         std::remove_reference<std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<gr::Context, (__gnu_cxx::_Lock_policy)2>&) [271]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<gm::vector<float, 2>*, gm::vector<float, 2> >(gm::vector<float, 2>*, gm::vector<float, 2>*, std::allocator<gm::vector<float, 2> >&) [273]
[272]    0.0    0.00    0.00       1         void std::_Destroy<gm::vector<float, 2>*>(gm::vector<float, 2>*, gm::vector<float, 2>*) [272]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<gm::vector<float, 2>*>(gm::vector<float, 2>*, gm::vector<float, 2>*) [198]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::~vector() [249]
[273]    0.0    0.00    0.00       1         void std::_Destroy<gm::vector<float, 2>*, gm::vector<float, 2> >(gm::vector<float, 2>*, gm::vector<float, 2>*, std::allocator<gm::vector<float, 2> >&) [273]
                0.00    0.00       1/1           void std::_Destroy<gm::vector<float, 2>*>(gm::vector<float, 2>*, gm::vector<float, 2>*) [272]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3> >(gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3>*, std::allocator<gm::vector<unsigned int, 3> >&) [275]
[274]    0.0    0.00    0.00       1         void std::_Destroy<gm::vector<unsigned int, 3>*>(gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3>*) [274]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<gm::vector<unsigned int, 3>*>(gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3>*) [199]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::~vector() [251]
[275]    0.0    0.00    0.00       1         void std::_Destroy<gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3> >(gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3>*, std::allocator<gm::vector<unsigned int, 3> >&) [275]
                0.00    0.00       1/1           void std::_Destroy<gm::vector<unsigned int, 3>*>(gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3>*) [274]
-----------------------------------------------

Index by function name

 [134] _GLOBAL__sub_I__ZN2gr6WindowC2EiiiPKc (Window.cpp) [191] std::allocator<gm::vector<unsigned int, 3> >::~allocator() [240] std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&)
 [135] _GLOBAL__sub_I__ZN2gr9ObjReader11readObjFileEPKcb (ObjReader.cpp) [192] std::allocator<gr::Context>::allocator() [92] gr::Buffer** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<gr::Buffer**>, gr::Buffer**>(std::move_iterator<gr::Buffer**>, std::move_iterator<gr::Buffer**>, gr::Buffer**)
 [136] _GLOBAL__sub_I_main (main.cpp) [33] std::allocator<gr::Context>::allocator(std::allocator<gr::Context> const&) [241] std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
 [137] __static_initialization_and_destruction_0(int, int) (main.cpp) [16] std::allocator<gr::Context>::~allocator() [242] std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
 [138] __static_initialization_and_destruction_0(int, int) (ObjReader.cpp) [61] std::allocator<gr::VBO*>::allocator() [243] std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&)
 [139] __static_initialization_and_destruction_0(int, int) (Window.cpp) [62] std::allocator<gr::VBO*>::~allocator() [93] std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc()
  [38] __gthread_active_p() (gthr-default.h) [193] std::allocator<gr::Buffer*>::allocator() [244] std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<gr::Context>)
 [140] gr::Buffer::allocBuffer(int) [194] std::allocator<gr::Buffer*>::~allocator() [245] std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl()
 [141] gr::Buffer::data()     [63] std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> >::allocator<gr::Context>(std::allocator<gr::Context> const&) [36] std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
 [142] gr::Buffer::Buffer(int, int, int, unsigned char*) [64] std::allocator<std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2> >::~allocator() [246] std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<>(std::allocator<gr::Context>)
 [143] gr::Window::getDefaultBuffer() [195] std::shared_ptr<gr::Context>::shared_ptr() [247] std::_Sp_counted_ptr_inplace<gr::Context, std::allocator<gr::Context>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace()
 [144] gr::Window::Window(int, int, int, char const*) [196] std::shared_ptr<gr::Context>::shared_ptr<std::allocator<gr::Context>>(std::_Sp_make_shared_tag, std::allocator<gr::Context> const&) [248] std::vector<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::vector()
 [145] gr::Window::~Window()  [65] std::shared_ptr<gr::Context>::~shared_ptr() [249] std::vector<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::~vector()
 [146] gr::Context::generateBuffer(int, int, int, unsigned char*) [197] std::shared_ptr<gr::Context>::operator=(std::shared_ptr<gr::Context>&&) [94] std::vector<gm::vector<float, 3>, std::allocator<gm::vector<float, 3> > >::vector()
 [147] gr::Context::getBufferByIndex(int) [66] gr::Buffer** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<gr::Buffer*>(gr::Buffer* const*, gr::Buffer* const*, gr::Buffer**) [95] std::vector<gm::vector<float, 3>, std::allocator<gm::vector<float, 3> > >::~vector()
 [148] gr::Context::Context() [67] std::char_traits<char>::copy(char*, char const*, unsigned long) [250] std::vector<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::vector()
 [149] gr::Context::~Context() [68] std::char_traits<char>::assign(char&, char const&) [251] std::vector<gm::vector<unsigned int, 3>, std::allocator<gm::vector<unsigned int, 3> > >::~vector()
 [150] gr::ObjReader::readObjFile(char const*, bool) [69] std::char_traits<char>::length(char const*) [96] std::vector<gr::VBO*, std::allocator<gr::VBO*> >::_M_erase_at_end(gr::VBO**)
 [151] gr::ObjReader::ObjReader() [198] void std::_Destroy_aux<true>::__destroy<gm::vector<float, 2>*>(gm::vector<float, 2>*, gm::vector<float, 2>*) [97] std::vector<gr::VBO*, std::allocator<gr::VBO*> >::clear()
 [152] gr::ObjReader::~ObjReader() [70] void std::_Destroy_aux<true>::__destroy<gm::vector<float, 3>*>(gm::vector<float, 3>*, gm::vector<float, 3>*) [98] std::vector<gr::VBO*, std::allocator<gr::VBO*> >::vector()
 [153] gbmp::gbmp_bgr_to_rgb(unsigned char*, int, int, int) [199] void std::_Destroy_aux<true>::__destroy<gm::vector<unsigned int, 3>*>(gm::vector<unsigned int, 3>*, gm::vector<unsigned int, 3>*) [99] std::vector<gr::VBO*, std::allocator<gr::VBO*> >::~vector()
 [154] gbmp::gbmp_free_image(unsigned char*) [17] void std::_Destroy_aux<true>::__destroy<gr::VBO**>(gr::VBO**, gr::VBO**) [252] gr::Buffer*& std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::emplace_back<gr::Buffer*>(gr::Buffer*&&)
 [155] gbmp::gbmp_write_image(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned char*, int, int, int) [71] void std::_Destroy_aux<true>::__destroy<gr::Buffer**>(gr::Buffer**, gr::Buffer**) [253] void std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::_M_realloc_insert<gr::Buffer*>(__gnu_cxx::__normal_iterator<gr::Buffer**, std::vector<gr::Buffer*, std::allocator<gr::Buffer*> > >, gr::Buffer*&&)
 [156] __gnu_cxx::new_allocator<gm::vector<float, 2> >::new_allocator() [200] std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_Vector_impl::_Vector_impl() [100] std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::end()
 [157] __gnu_cxx::new_allocator<gm::vector<float, 2> >::~new_allocator() [201] std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_Vector_impl::~_Vector_impl() [254] std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::back()
  [39] __gnu_cxx::new_allocator<gm::vector<float, 3> >::new_allocator() [202] std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_M_deallocate(gm::vector<float, 2>*, unsigned long) [255] std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::begin()
  [40] __gnu_cxx::new_allocator<gm::vector<float, 3> >::~new_allocator() [203] std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_M_get_Tp_allocator() [256] std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::push_back(gr::Buffer*&&)
 [158] __gnu_cxx::new_allocator<gm::vector<unsigned int, 3> >::new_allocator() [204] std::_Vector_base<gm::vector<float, 2>, std::allocator<gm::vector<float, 2> > >::_Vector_base() [257] std::vector<gr::Buffer*, std::allocator<gr::Buffer*> >::vector()
